customer_id,gender,age,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,churn
106165,Male,37.0,33,Month-to-month,Fiber optic,Bank transfer,Yes,115.88,3994.54,Yes
106166,Female,20.0,5,Two year,No,Electronic check,No,70.29,224.76,No
106167,Male,34.0,47,Month-to-month,Fiber optic,Bank transfer,Yes,108.66,5074.92,Yes
106168,Female,34.0,46,Two year,DSL,Bank transfer,No,48.2,2272.32,No
106169,Female,50.0,62,Month-to-month,DSL,Mailed check,No,64.98,4024.67,No
106170,Female,33.0,67,Two year,DSL,Mailed check,Yes,56.63,3717.72,No
106171,Female,37.0,25,Month-to-month,No,Electronic check,Yes,81.84,2086.06,Yes
106172,Male,33.0,69,One year,Fiber optic,Electronic check,Yes,54.38,3827.45,No
106173,Female,21.0,1,Two year,No,Credit card,No,29.28,20.0,No
106174,Male,31.0,70,Month-to-month,No,Credit card,Yes,56.36,3981.87,No
106175,Male,34.0,10,Month-to-month,Fiber optic,Bank transfer,Yes,98.03,1057.77,Yes
106176,Male,40.0,47,Month-to-month,DSL,Bank transfer,Yes,51.76,2529.96,No
106177,Female,46.0,50,One year,No,Mailed check,Yes,78.64,3965.31,No
106178,Female,36.0,46,One year,DSL,Mailed check,Yes,55.82,2721.57,No
106179,Female,36.0,72,One year,No,Bank transfer,Yes,28.18,2033.22,No
106180,Female,18.0,40,Month-to-month,Fiber optic,Electronic check,No,105.3,4123.53,Yes
106181,Male,46.0,10,Month-to-month,DSL,Mailed check,No,88.23,862.64,No
106182,Female,30.0,44,Two year,Fiber optic,Electronic check,No,83.0,3761.09,No
106183,Male,49.0,21,One year,Fiber optic,Electronic check,Yes,85.07,1706.06,Yes
106184,Female,56.0,45,Month-to-month,Fiber optic,Bank transfer,Yes,78.81,3344.68,No
106185,Male,37.0,28,Month-to-month,Fiber optic,Electronic check,Yes,58.19,1670.7,No
106186,Female,26.0,4,Month-to-month,DSL,Bank transfer,Yes,104.65,378.65,No
106187,Male,39.0,46,One year,Fiber optic,Credit card,No,81.48,3950.41,No
106188,Female,44.0,7,One year,Fiber optic,Credit card,Yes,93.04,675.26,Yes
106189,Male,35.0,24,One year,No,Credit card,Yes,59.53,1540.07,No
106190,Male,32.0,45,One year,No,Credit card,No,83.07,3694.0,No
106191,Female,46.0,64,Two year,Fiber optic,Mailed check,Yes,112.63,7261.77,No
106192,Male,45.0,23,Month-to-month,No,Bank transfer,No,76.17,1785.35,No
106193,Male,34.0,22,Month-to-month,Fiber optic,Bank transfer,Yes,93.01,2170.37,No
106194,Male,18.0,22,Month-to-month,DSL,Credit card,No,93.95,2084.12,No
106195,Male,45.0,42,Two year,DSL,Mailed check,No,89.68,3719.43,No
106196,Male,29.0,14,Month-to-month,No,Mailed check,Yes,98.1,1466.88,Yes
106197,Female,42.0,38,Month-to-month,Fiber optic,Credit card,Yes,92.02,3432.48,Yes
106198,Male,41.0,58,One year,No,Bank transfer,Yes,80.01,4567.02,No
106199,Male,18.0,6,Month-to-month,Fiber optic,Electronic check,No,89.98,535.92,No
106200,Male,40.0,70,Month-to-month,DSL,Mailed check,Yes,93.62,6524.05,No
106201,Female,46.0,39,One year,Fiber optic,Mailed check,No,73.21,2856.69,No
106202,Female,47.0,46,Two year,Fiber optic,Bank transfer,No,97.26,4413.85,No
106203,Male,41.0,45,Month-to-month,Fiber optic,Credit card,Yes,141.44,6465.6,Yes
106204,Male,18.0,69,Month-to-month,No,Bank transfer,Yes,80.97,5686.43,No
106205,Male,56.0,48,Two year,Fiber optic,Credit card,Yes,54.07,2670.12,No
106206,Female,44.0,64,One year,Fiber optic,Electronic check,Yes,76.75,4977.87,No
106207,Female,23.0,21,One year,Fiber optic,Electronic check,Yes,99.52,1923.6,Yes
106208,Female,29.0,16,Month-to-month,DSL,Electronic check,Yes,55.24,894.31,No
106209,Male,42.0,47,Month-to-month,No,Mailed check,Yes,47.55,2312.05,Yes
106210,Female,48.0,12,Month-to-month,DSL,Credit card,Yes,37.52,570.9,Yes
106211,Male,33.0,9,Month-to-month,Fiber optic,Bank transfer,Yes,78.79,690.76,Yes
106212,Female,50.0,16,One year,Fiber optic,Mailed check,Yes,124.29,2105.96,Yes
106213,Female,18.0,20,One year,DSL,Mailed check,Yes,58.72,1202.06,Yes
106214,Male,25.0,7,Two year,Fiber optic,Credit card,No,105.9,508.83,No
106215,Female,18.0,53,Month-to-month,Fiber optic,Electronic check,Yes,77.02,4073.13,Yes
106216,Female,,42,Month-to-month,Fiber optic,Electronic check,Yes,74.32,3045.83,Yes
106217,Male,59.0,15,One year,Fiber optic,Bank transfer,No,96.92,1398.71,Yes
106218,Male,66.0,21,Month-to-month,DSL,Bank transfer,No,33.66,801.54,No
106219,Male,42.0,67,Month-to-month,DSL,Mailed check,Yes,113.73,7646.68,No
106220,Female,31.0,66,Month-to-month,Fiber optic,Electronic check,No,97.43,6383.72,No
106221,Male,36.0,9,Month-to-month,Fiber optic,Mailed check,Yes,110.29,931.71,No
106222,Male,45.0,45,Month-to-month,Fiber optic,Electronic check,No,77.55,3529.17,No
106223,Female,19.0,24,Month-to-month,DSL,Electronic check,Yes,84.41,2009.25,No
106224,Male,32.0,26,Two year,DSL,Electronic check,Yes,95.32,2541.01,No
106225,Male,58.0,44,Month-to-month,Fiber optic,Electronic check,No,81.73,3521.75,No
106226,Female,25.0,71,One year,No,Mailed check,Yes,50.17,3527.82,No
106227,Female,29.0,42,One year,Fiber optic,Bank transfer,Yes,60.42,2436.88,No
106228,Female,39.0,69,Month-to-month,Fiber optic,Electronic check,No,73.43,5016.85,No
106229,Male,43.0,60,Month-to-month,Fiber optic,Mailed check,Yes,89.67,5576.2,No
106230,Male,31.0,57,Month-to-month,Fiber optic,Mailed check,Yes,79.93,4489.73,No
106231,Male,40.0,57,Month-to-month,Fiber optic,Electronic check,Yes,71.76,4047.71,No
106232,Female,47.0,58,Month-to-month,DSL,Bank transfer,No,88.95,5084.93,Yes
106233,Male,64.0,19,Two year,Fiber optic,Electronic check,Yes,72.47,1360.44,No
106234,Male,37.0,71,Month-to-month,DSL,Credit card,Yes,57.06,4044.75,No
106235,Female,38.0,67,Month-to-month,DSL,Bank transfer,Yes,95.48,6506.81,No
106236,Female,59.0,44,Two year,DSL,Electronic check,Yes,85.76,3736.93,No
106237,Female,32.0,52,One year,DSL,Credit card,Yes,41.37,2161.52,No
106238,Male,22.0,64,One year,DSL,Mailed check,Yes,38.73,2310.05,No
106239,Female,42.0,11,Month-to-month,DSL,Electronic check,Yes,44.31,409.58,No
106240,Male,53.0,5,Two year,DSL,Mailed check,No,71.23,453.87,No
106241,Female,44.0,72,One year,DSL,Bank transfer,No,101.46,7228.1,No
106242,Male,38.0,40,One year,DSL,Bank transfer,Yes,108.18,4396.28,No
106243,Female,20.0,52,One year,Fiber optic,Bank transfer,Yes,102.76,5260.21,No
106244,Male,38.0,37,Month-to-month,No,Credit card,Yes,119.82,4417.78,No
106245,Female,55.0,38,Two year,Fiber optic,Credit card,Yes,89.04,3537.86,No
106246,Male,23.0,3,Two year,DSL,Electronic check,Yes,99.73,366.25,Yes
106247,Female,36.0,21,One year,Fiber optic,Credit card,Yes,69.72,1288.43,Yes
106248,Male,34.0,7,Month-to-month,Fiber optic,Electronic check,Yes,45.1,605.62,Yes
106249,Male,30.0,32,One year,DSL,Credit card,Yes,64.28,1963.49,No
106250,Male,42.0,2,Month-to-month,Fiber optic,Electronic check,No,80.87,329.71,Yes
106251,Female,45.0,58,One year,DSL,Electronic check,Yes,136.62,7883.8,No
106252,Male,45.0,22,Month-to-month,Fiber optic,Mailed check,Yes,83.99,1737.19,Yes
106253,Male,26.0,54,One year,Fiber optic,Electronic check,Yes,58.55,3121.1,No
106254,Female,18.0,4,Two year,Fiber optic,Credit card,No,108.12,373.68,No
106255,Male,42.0,3,Month-to-month,DSL,Electronic check,No,53.01,,No
106256,Male,32.0,31,One year,DSL,Mailed check,Yes,75.59,2348.67,No
106257,Female,63.0,57,Two year,No,Credit card,Yes,93.93,5397.03,No
106258,Female,63.0,59,Month-to-month,Fiber optic,Bank transfer,Yes,60.71,3709.73,Yes
106259,Female,65.0,40,Month-to-month,Fiber optic,Bank transfer,Yes,121.94,4896.9,No
106260,Female,27.0,45,Month-to-month,No,Credit card,Yes,100.17,4514.62,No
106261,Male,46.0,50,Two year,Fiber optic,Electronic check,Yes,92.83,4576.47,No
106262,Male,50.0,49,Month-to-month,DSL,Electronic check,Yes,115.79,5648.49,No
106263,Male,49.0,54,Month-to-month,Fiber optic,Electronic check,Yes,74.44,3974.39,Yes
106264,Female,34.0,3,Month-to-month,DSL,Electronic check,No,91.85,151.96,No
106265,Female,56.0,31,Month-to-month,Fiber optic,Electronic check,Yes,90.97,3049.65,No
106266,Male,39.0,61,Month-to-month,Fiber optic,Bank transfer,Yes,68.05,4172.87,No
106267,Female,41.0,32,One year,DSL,Electronic check,No,56.81,1840.87,No
106268,Male,19.0,11,Month-to-month,DSL,Bank transfer,Yes,122.78,1460.17,No
106269,Male,47.0,48,One year,Fiber optic,Bank transfer,Yes,110.48,5070.7,No
106270,Female,36.0,22,One year,Fiber optic,Mailed check,No,106.24,2538.77,No
106271,Female,45.0,37,Two year,DSL,Mailed check,Yes,56.37,2008.39,No
106272,Female,42.0,38,Month-to-month,DSL,Electronic check,No,89.7,3329.1,No
106273,Female,41.0,51,One year,Fiber optic,Bank transfer,Yes,74.8,3765.94,No
106274,Female,38.0,67,One year,Fiber optic,Mailed check,No,126.45,8560.74,No
106275,Female,49.0,50,Month-to-month,Fiber optic,Credit card,Yes,114.32,5908.99,Yes
106276,Male,36.0,72,Month-to-month,Fiber optic,Mailed check,No,106.98,7850.12,No
106277,Male,20.0,2,Month-to-month,Fiber optic,Bank transfer,Yes,104.44,165.51,Yes
106278,Female,46.0,57,One year,Fiber optic,Electronic check,Yes,81.81,4501.33,No
106279,Male,28.0,31,Month-to-month,DSL,Electronic check,Yes,84.18,2572.29,No
106280,Male,22.0,53,Two year,DSL,Mailed check,Yes,110.53,5800.53,No
106281,Male,26.0,7,Two year,DSL,Bank transfer,Yes,83.67,437.65,No
106282,Male,43.0,38,One year,No,Mailed check,Yes,50.98,1989.7,No
106283,Female,38.0,3,Two year,Fiber optic,Credit card,Yes,115.37,346.51,No
106284,Male,18.0,48,One year,DSL,Electronic check,Yes,55.01,2685.53,No
106285,Male,34.0,16,Month-to-month,Fiber optic,Credit card,Yes,83.26,1398.01,Yes
106286,Female,54.0,11,Month-to-month,DSL,Credit card,Yes,60.16,723.39,No
106287,Male,33.0,6,Two year,Fiber optic,Electronic check,No,32.0,186.2,No
106288,Male,37.0,20,Month-to-month,Fiber optic,Electronic check,No,88.38,1915.2,Yes
106289,Male,53.0,70,Two year,Fiber optic,Mailed check,Yes,138.32,9638.3,No
106290,Female,49.0,71,Month-to-month,Fiber optic,Electronic check,No,92.0,6474.53,Yes
106291,Male,52.0,6,Month-to-month,No,Electronic check,No,146.08,855.62,No
106292,Female,18.0,71,One year,DSL,Mailed check,Yes,68.17,4888.49,No
106293,Male,62.0,43,Two year,Fiber optic,Bank transfer,Yes,89.54,3911.62,No
106294,Female,47.0,24,Two year,No,Electronic check,Yes,69.39,1634.73,Yes
106295,Male,71.0,68,Month-to-month,DSL,Credit card,Yes,73.51,4969.93,No
106296,Female,29.0,18,Month-to-month,Fiber optic,Electronic check,No,93.25,1795.93,No
106297,Male,18.0,14,One year,No,Electronic check,Yes,109.76,1418.95,No
106298,Female,39.0,17,Two year,Fiber optic,Electronic check,Yes,63.03,1318.75,No
106299,Male,35.0,11,Month-to-month,DSL,Credit card,Yes,72.22,767.36,No
106300,Male,47.0,35,One year,DSL,Credit card,Yes,87.39,3040.25,No
106301,Male,53.0,11,Month-to-month,Fiber optic,Electronic check,No,116.0,1309.28,Yes
106302,Male,38.0,17,One year,No,Bank transfer,No,20.0,387.88,No
106303,Male,36.0,27,Month-to-month,DSL,Electronic check,No,37.04,941.14,No
106304,Female,46.0,47,Two year,DSL,Electronic check,Yes,73.02,,No
106305,Male,36.0,62,Month-to-month,DSL,Electronic check,Yes,99.98,6114.73,No
106306,Male,35.0,6,One year,Fiber optic,Credit card,No,71.98,377.98,No
106307,Female,52.0,46,One year,Fiber optic,Mailed check,No,100.72,4488.69,Yes
106308,Male,55.0,8,Month-to-month,Fiber optic,Mailed check,No,133.45,1080.27,No
106309,Male,53.0,72,Month-to-month,Fiber optic,Electronic check,Yes,84.26,6050.85,Yes
106310,Male,37.0,20,One year,Fiber optic,Credit card,Yes,78.3,1384.76,No
106311,Male,18.0,62,One year,Fiber optic,,Yes,95.8,5878.31,No
106312,Male,37.0,56,One year,Fiber optic,Electronic check,No,88.5,4953.41,Yes
106313,Male,29.0,24,One year,DSL,Bank transfer,Yes,78.38,1958.46,No
106314,Male,37.0,24,Month-to-month,DSL,Bank transfer,No,67.48,1504.15,No
106315,Female,30.0,23,Two year,No,Credit card,Yes,65.57,1481.02,No
106316,Male,39.0,34,Month-to-month,Fiber optic,Mailed check,No,58.89,1903.24,No
106317,Female,25.0,32,One year,DSL,Electronic check,No,87.33,2859.82,No
106318,Female,22.0,48,Two year,Fiber optic,Electronic check,Yes,58.01,2724.33,No
106319,Male,55.0,34,Two year,Fiber optic,Bank transfer,Yes,63.57,2208.07,No
106320,Male,26.0,57,Month-to-month,DSL,Mailed check,Yes,42.05,2364.6,No
106321,Female,39.0,34,Month-to-month,Fiber optic,Electronic check,No,75.85,2425.55,No
106322,Female,51.0,23,One year,DSL,Credit card,Yes,72.65,1664.65,No
106323,Male,51.0,24,Month-to-month,No,Credit card,Yes,44.51,961.64,No
106324,Female,49.0,53,One year,Fiber optic,Mailed check,No,77.34,4199.77,No
106325,Female,43.0,11,Month-to-month,Fiber optic,Mailed check,Yes,88.04,1132.08,No
106326,Male,48.0,21,Month-to-month,Fiber optic,Mailed check,Yes,44.77,997.56,No
106327,Male,57.0,23,Month-to-month,Fiber optic,Mailed check,No,65.01,1437.57,No
106328,Female,45.0,47,One year,Fiber optic,Electronic check,No,129.12,6070.65,Yes
106329,Male,18.0,10,One year,DSL,Mailed check,Yes,54.28,568.91,No
106330,Female,32.0,33,Month-to-month,No,Mailed check,No,89.71,3058.05,No
106331,Male,48.0,49,Month-to-month,No,Credit card,No,59.31,2889.24,No
106332,Female,31.0,67,Month-to-month,No,Electronic check,Yes,77.0,5195.74,No
106333,Male,60.0,32,One year,No,Electronic check,Yes,52.07,1515.12,No
106334,Male,38.0,71,One year,Fiber optic,Mailed check,No,36.46,2610.42,No
106335,Male,40.0,44,Two year,Fiber optic,Credit card,Yes,72.98,3133.69,No
106336,Male,54.0,56,Two year,Fiber optic,Mailed check,Yes,95.05,5326.65,No
106337,Female,37.0,18,Month-to-month,DSL,Electronic check,Yes,88.96,1507.85,No
106338,Male,41.0,66,Two year,Fiber optic,,Yes,87.58,5817.31,No
106339,Female,51.0,19,Month-to-month,Fiber optic,Electronic check,Yes,64.57,1284.25,Yes
106340,Female,20.0,10,Month-to-month,Fiber optic,Mailed check,Yes,107.01,1049.13,No
106341,Male,35.0,6,Month-to-month,Fiber optic,Bank transfer,No,65.95,317.76,No
106342,Female,50.0,48,One year,Fiber optic,Mailed check,Yes,67.48,3290.69,No
106343,Female,40.0,46,One year,No,Bank transfer,Yes,47.49,2324.69,No
106344,Female,58.0,15,Month-to-month,DSL,Electronic check,Yes,61.42,1094.25,No
106345,Male,19.0,64,Two year,DSL,Bank transfer,No,64.61,4170.67,No
106346,Female,18.0,20,Two year,Fiber optic,Credit card,Yes,91.33,1851.64,No
106347,Female,49.0,44,Two year,No,Mailed check,Yes,38.18,1561.55,No
106348,Female,50.0,38,Month-to-month,Fiber optic,Credit card,Yes,72.49,2872.87,No
106349,Male,36.0,43,Two year,Fiber optic,Mailed check,Yes,63.99,2542.52,No
106350,Female,44.0,54,One year,DSL,Bank transfer,No,82.69,4572.51,No
106351,Male,49.0,67,One year,Fiber optic,Electronic check,Yes,91.56,6136.92,No
106352,Male,28.0,52,Month-to-month,No,Credit card,Yes,46.26,2186.64,No
106353,Male,30.0,66,Two year,Fiber optic,Electronic check,No,96.31,6386.76,No
106354,Female,41.0,63,One year,Fiber optic,Electronic check,Yes,82.69,5195.39,No
106355,Female,51.0,26,One year,Fiber optic,Electronic check,Yes,103.83,2659.19,Yes
106356,Male,24.0,41,Two year,Fiber optic,Mailed check,Yes,67.85,2757.56,No
106357,Female,36.0,15,Month-to-month,Fiber optic,Bank transfer,No,98.76,1479.69,Yes
106358,Male,36.0,67,One year,Fiber optic,Bank transfer,No,105.62,7074.57,No
106359,Male,44.0,70,Month-to-month,Fiber optic,Electronic check,Yes,85.72,5867.59,Yes
106360,Female,39.0,64,Month-to-month,Fiber optic,Bank transfer,Yes,136.45,8769.06,No
106361,Female,32.0,54,Month-to-month,Fiber optic,Electronic check,Yes,96.29,5165.49,No
106362,Female,55.0,62,Month-to-month,No,Bank transfer,Yes,116.07,7339.16,No
106363,Female,32.0,58,Month-to-month,DSL,Electronic check,Yes,135.05,7910.31,Yes
106364,Male,35.0,17,Month-to-month,DSL,Mailed check,Yes,30.18,600.59,No
106365,Female,18.0,19,Month-to-month,Fiber optic,Electronic check,Yes,112.79,2310.55,Yes
106366,Male,30.0,39,One year,No,Electronic check,Yes,84.91,3377.73,No
106367,Female,46.0,31,Month-to-month,Fiber optic,Bank transfer,Yes,90.09,2779.62,No
106368,Male,43.0,54,Month-to-month,Fiber optic,Credit card,No,67.48,3413.65,No
106369,Male,47.0,53,Month-to-month,Fiber optic,Mailed check,Yes,61.72,3292.84,No
106370,Male,46.0,71,Month-to-month,DSL,Mailed check,No,45.67,3398.34,No
106371,Female,66.0,57,Month-to-month,No,Electronic check,Yes,127.58,7352.58,Yes
106372,Male,29.0,1,Two year,Fiber optic,Bank transfer,Yes,96.18,50.5,No
106373,Female,18.0,25,One year,Fiber optic,Mailed check,Yes,50.02,1255.89,No
106374,Female,25.0,24,Month-to-month,Fiber optic,Bank transfer,No,57.68,1334.29,Yes
106375,Male,30.0,46,Month-to-month,Fiber optic,Bank transfer,No,33.37,1562.54,No
106376,Female,26.0,25,Month-to-month,DSL,Mailed check,Yes,101.78,2498.56,No
106377,Male,40.0,71,One year,DSL,Credit card,Yes,73.13,5321.77,No
106378,Male,55.0,21,Two year,DSL,Electronic check,Yes,84.73,1790.16,No
106379,Female,59.0,32,Month-to-month,No,Bank transfer,Yes,72.06,2329.1,No
106380,Male,46.0,59,Month-to-month,No,Mailed check,Yes,95.7,5571.76,No
106381,Male,67.0,27,One year,Fiber optic,Electronic check,No,74.08,1962.57,No
106382,Male,34.0,4,Month-to-month,No,Electronic check,Yes,79.39,213.56,No
106383,Female,18.0,24,Month-to-month,DSL,Bank transfer,No,78.85,2019.94,Yes
106384,Male,53.0,26,One year,DSL,Electronic check,Yes,42.99,1071.54,Yes
106385,Male,18.0,45,One year,DSL,Credit card,Yes,53.92,2440.77,No
106386,Female,29.0,52,Month-to-month,No,Electronic check,Yes,64.43,3210.95,Yes
106387,Male,46.0,40,Two year,DSL,Electronic check,No,80.02,3089.93,No
106388,Female,38.0,30,Month-to-month,DSL,Bank transfer,Yes,106.71,3178.77,No
106389,Male,37.0,37,Month-to-month,DSL,Electronic check,Yes,74.89,2742.91,Yes
106390,Female,24.0,11,One year,Fiber optic,Electronic check,Yes,81.81,921.94,Yes
106391,Female,39.0,14,One year,Fiber optic,Mailed check,Yes,91.75,1465.5,No
106392,Male,52.0,44,One year,DSL,Mailed check,Yes,68.07,2813.53,No
106393,Male,39.0,63,One year,Fiber optic,Mailed check,Yes,83.43,5344.15,No
106394,Female,28.0,38,One year,No,Mailed check,No,109.9,4221.04,No
106395,Female,23.0,5,Two year,DSL,Bank transfer,No,66.42,276.47,No
106396,Male,28.0,71,One year,No,Credit card,No,78.55,5538.02,No
106397,Female,44.0,24,Month-to-month,Fiber optic,Electronic check,No,67.88,1729.93,Yes
106398,Male,43.0,54,One year,No,Bank transfer,Yes,103.52,5584.47,No
106399,Female,29.0,65,Month-to-month,DSL,Electronic check,Yes,49.22,3170.32,No
106400,Female,18.0,72,One year,No,Mailed check,Yes,70.2,4960.02,No
106401,Female,44.0,9,Month-to-month,Fiber optic,Electronic check,Yes,108.56,901.79,Yes
106402,Female,27.0,14,Month-to-month,DSL,,No,50.35,595.43,No
106403,Male,48.0,47,One year,Fiber optic,,No,105.7,5047.51,No
106404,Female,29.0,55,One year,DSL,Electronic check,Yes,20.77,1071.77,No
106405,Female,26.0,61,Month-to-month,Fiber optic,Electronic check,Yes,56.7,3351.24,No
106406,Female,41.0,40,Month-to-month,Fiber optic,Electronic check,Yes,81.65,3281.72,Yes
106407,Female,70.0,12,Two year,Fiber optic,Mailed check,Yes,144.24,1657.42,Yes
106408,Female,49.0,52,Two year,DSL,Mailed check,Yes,75.64,4072.49,No
106409,Female,41.0,49,Month-to-month,No,Electronic check,No,76.17,3736.03,No
106410,Female,44.0,34,Month-to-month,DSL,Bank transfer,Yes,100.69,3441.92,No
106411,Female,18.0,46,Month-to-month,No,Electronic check,No,44.84,2081.34,No
106412,Male,24.0,16,Month-to-month,Fiber optic,Electronic check,Yes,32.0,563.38,Yes
106413,Male,18.0,59,Month-to-month,DSL,Electronic check,Yes,115.35,6869.59,No
106414,Male,61.0,4,Two year,Fiber optic,Mailed check,Yes,99.12,399.12,Yes
106415,Male,59.0,61,Month-to-month,No,Bank transfer,Yes,60.87,3621.64,No
106416,Male,44.0,61,Month-to-month,No,Bank transfer,Yes,73.43,4465.4,No
106417,Male,41.0,50,Month-to-month,DSL,Electronic check,Yes,,4920.34,No
106418,Male,19.0,59,Month-to-month,DSL,Mailed check,Yes,68.77,3910.54,No
106419,Female,36.0,66,Month-to-month,DSL,Mailed check,Yes,75.62,4801.49,No
106420,Male,62.0,12,Month-to-month,Fiber optic,Credit card,Yes,134.88,1509.42,Yes
106421,Female,41.0,40,Month-to-month,DSL,Bank transfer,Yes,40.91,1460.81,No
106422,Male,32.0,47,One year,DSL,Electronic check,No,84.93,3947.93,No
106423,Male,18.0,68,Month-to-month,Fiber optic,Credit card,Yes,53.45,3565.04,No
106424,Female,57.0,54,One year,No,Electronic check,Yes,111.08,6006.3,No
106425,Female,38.0,43,Two year,DSL,Credit card,No,79.33,3475.02,No
106426,Female,18.0,41,Month-to-month,Fiber optic,Electronic check,Yes,66.83,2766.07,No
106427,Female,27.0,11,Month-to-month,DSL,Mailed check,No,34.49,418.49,No
106428,Female,22.0,23,Two year,Fiber optic,Mailed check,Yes,75.25,1815.89,No
106429,Female,37.0,32,Month-to-month,Fiber optic,Electronic check,No,88.64,2807.13,No
106430,Male,42.0,64,Month-to-month,No,Bank transfer,Yes,100.96,6226.83,No
106431,Female,32.0,63,One year,Fiber optic,Electronic check,No,56.66,3412.58,No
106432,Female,49.0,47,One year,DSL,Electronic check,No,51.38,2459.72,No
106433,Male,40.0,8,Two year,Fiber optic,Electronic check,Yes,71.57,590.22,No
106434,Male,53.0,52,Month-to-month,DSL,Credit card,Yes,52.62,2798.8,No
106435,Female,34.0,34,Month-to-month,DSL,Credit card,No,59.14,2266.58,No
106436,Male,75.0,47,Month-to-month,No,Mailed check,Yes,48.37,2293.14,No
